"RouteUID","RouteID","RouteName","SubRouteUID","SubRouteID","SubRouteName","Direction","StopUID","StopID","StopName","StopBoarding","StopSequence","PositionLon","PositionLat","StationID","LocationCityCode"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303604","303604","竹蓮街",0,5,120.969482,24.797392,"132733","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303602","303602","東南街口",0,6,120.972663,24.799345,"132734","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303600","303600","警察宿舍",0,7,120.974472,24.800468,"132735","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303598","303598","新竹轉運站",0,8,120.9731062,24.80097212,"137273","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303596","303596","學園商場",0,9,120.977805,24.798576,"130199","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303594","303594","建華國中",0,10,120.976226,24.794329,"130559","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303592","303592","介壽山口",0,11,120.975476,24.792084,"130530","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303590","303590","萬佛寺",0,12,120.977287,24.790131,"130531","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303588","303588","高峰植物園",0,13,120.981956,24.788347,"132667","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303586","303586","雞蛋面",0,14,120.986317,24.787007,"132668","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303582","303582","台積館",0,15,120.988559,24.786945,"138617","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303580","303580","生科館(人社院)",0,16,120.989681,24.789329,"138615","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303578","303578","第二綜合大樓",0,17,120.993745,24.794003,"138613","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303577","303577","北校門",-1,18,120.99657,24.796231,"138612","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303577","303577","北校門",1,1,120.99657,24.796231,"138612","HSZ"
